id,host_id,neighbourhood_cleansed,price_cleaned,Term
14764995,91237366,Khlong Toei,1049.00,Short Term
977266363349390666,183743871,Khlong Toei,1400.00,Short Term
36284373,270442733,Khlong Toei,9240.00,Short Term
943795595327532153,17505666,Khlong Toei,4590.00,Short Term
33978264,256532416,Khlong Toei,1750.00,Short Term
22606769,166329220,Khlong Toei,28000.00,Long Term
975920501618096074,536107905,Khlong Toei,14400.00,Short Term
38741554,14421403,Khlong Toei,10000.00,Short Term
15426876,98862993,Khlong Toei,2202.00,Short Term
43081330,231391633,Khlong Toei,875.00,Short Term
28750265,89252726,Khlong Toei,1980.00,Short Term
977840854192877586,397035,Khlong Toei,1300.00,Short Term
795432941702731723,402093105,Khlong Toei,1022.00,Short Term
21441797,155534561,Khlong Toei,2500.00,Short Term
934466355353511004,506075785,Khlong Toei,1601.00,Short Term
964277202075696159,402093105,Khlong Toei,1652.00,Short Term
955468530451958096,179336488,Khlong Toei,817.00,Short Term
917347799129549578,516450408,Khlong Toei,680.00,Long Term
36047961,241150292,Khlong Toei,1100.00,Long Term
904948482020030078,517859600,Khlong Toei,700.00,Short Term
38106767,289277764,Khlong Toei,650.00,Long Term
943112120367867520,527763375,Khlong Toei,2290.00,Short Term
964707522947039198,174102234,Khlong Toei,16000.00,Short Term
972903275227471097,535083955,Khlong Toei,1440.00,Short Term
972859211866965423,535083955,Khlong Toei,4160.00,Short Term
8747993,45885579,Khlong Toei,2700.00,Short Term
16785483,110747879,Khlong Toei,2700.00,Short Term
973131138732489954,535083955,Khlong Toei,1512.00,Short Term
972913192056096848,535083955,Khlong Toei,1160.00,Short Term
797212054637548946,481873202,Khlong Toei,4000.00,Short Term
973005231077985120,535083955,Khlong Toei,1192.00,Short Term
610696948184975116,25747986,Khlong Toei,1000.00,Long Term
973122329190127021,535083955,Khlong Toei,1272.00,Short Term
852078349510113609,505922892,Khlong Toei,1786.00,Short Term
32002478,6086785,Khlong Toei,850.00,Short Term
43961517,352093822,Khlong Toei,1500.00,Short Term
940526601885485712,174102234,Khlong Toei,19800.00,Short Term
813565623576906872,498190238,Khlong Toei,2500.00,Short Term
969441484544020518,122363222,Khlong Toei,3457.00,Short Term
968470575945399061,434168399,Khlong Toei,3320.00,Short Term
981419416146175613,223307599,Khlong Toei,982.00,Short Term
29764022,5835399,Khlong Toei,1000.00,Long Term
822394104961604071,94899359,Khlong Toei,2250.00,Short Term
884005438850944895,13732094,Khlong Toei,999.00,Short Term
6081478,31566655,Khlong Toei,980.00,Long Term
859291631959394708,402093105,Khlong Toei,1029.00,Short Term
943755030855788959,368646484,Khlong Toei,1247.00,Short Term
26067757,31210981,Khlong Toei,2000.00,Short Term
18795177,130829732,Khlong Toei,5000.00,Short Term
973115827640284969,535083955,Khlong Toei,1352.00,Short Term
43201820,37749512,Khlong Toei,2106.00,Short Term
845809110296426116,328730565,Khlong Toei,1756.00,Short Term
38936904,378180502,Khlong Toei,2114.00,Short Term
944260906353003529,368646484,Khlong Toei,1179.00,Short Term
973000512784389388,535083955,Khlong Toei,1840.00,Short Term
973031793825356393,535083955,Khlong Toei,1592.00,Short Term
971373033028968929,535083955,Khlong Toei,1200.00,Short Term
13970780,22869250,Khlong Toei,1880.00,Short Term
981642905090802660,524765795,Khlong Toei,1666.00,Short Term
41750618,329812128,Khlong Toei,727.00,Long Term
977371286613499411,174102234,Khlong Toei,15000.00,Short Term
17100923,114489760,Khlong Toei,1890.00,Long Term
19165052,31390032,Khlong Toei,904.00,Long Term
44271829,9797599,Khlong Toei,2500.00,Short Term
38478230,124027944,Khlong Toei,1900.00,Short Term
43081718,262923052,Khlong Toei,874.00,Short Term
958389581709013873,161304588,Khlong Toei,850.00,Short Term
884297367459943946,128943709,Khlong Toei,595.00,Short Term
45227994,365192710,Khlong Toei,1500.00,Short Term
45227108,365192710,Khlong Toei,1500.00,Short Term
978769853447077184,535083955,Khlong Toei,2800.00,Short Term
973140123573371924,535083955,Khlong Toei,2000.00,Short Term
15134115,95959689,Khlong Toei,60000.00,Long Term
34161480,257928654,Khlong Toei,1900.00,Short Term
8430430,44395793,Khlong Toei,1000.00,Short Term
877207771804586609,511064901,Khlong Toei,6701.00,Short Term
18696078,82998718,Khlong Toei,1100.00,Short Term
973138507443309165,535083955,Khlong Toei,1840.00,Short Term
981603259083066794,527749381,Khlong Toei,799.00,Short Term
981884174509514532,527749381,Khlong Toei,799.00,Short Term
954861819886647790,264729742,Khlong Toei,1039.00,Short Term
973136935830609367,535083955,Khlong Toei,1840.00,Short Term
877200137675677923,511064901,Khlong Toei,4116.00,Short Term
980216152904125999,10685770,Khlong Toei,4160.00,Long Term
942427718104824301,527537170,Khlong Toei,1360.00,Short Term
885367112362303036,513415269,Khlong Toei,1120.00,Short Term
33815305,5699273,Khlong Toei,2000.00,Short Term
900230938509838860,185602387,Khlong Toei,1104.00,Long Term
945527854131956906,262923052,Khlong Toei,1350.00,Short Term
615731876659852972,455923954,Khlong Toei,1500.00,Short Term
752789284387762817,486330252,Khlong Toei,6841.00,Short Term
45326066,284175310,Khlong Toei,4000.00,Short Term
974158702113990532,140884867,Khlong Toei,1440.00,Short Term
45326417,284175310,Khlong Toei,4000.00,Short Term
978623959282152652,196956555,Khlong Toei,1083.00,Short Term
877180701383455743,511064901,Khlong Toei,2926.00,Short Term
978810327620051383,502914284,Khlong Toei,4828.00,Short Term
944842812169569837,527749381,Khlong Toei,935.00,Short Term
969894738698456906,501800171,Khlong Toei,1550.00,Short Term
45326576,284175310,Khlong Toei,4000.00,Short Term
796820976454768072,494233606,Khlong Toei,2000.00,Short Term
940543805933247790,174102234,Khlong Toei,1200.00,Short Term
973018840415777072,535083955,Khlong Toei,1272.00,Short Term
30899442,4543353,Khlong Toei,2200.00,Short Term
919932214235464863,6159943,Khlong Toei,2300.00,Short Term
983382354285047155,502914284,Khlong Toei,1920.00,Short Term
9496862,48073897,Khlong Toei,1400.00,Long Term
41184493,262923052,Khlong Toei,924.00,Short Term
914722077607726319,140884867,Khlong Toei,1677.00,Short Term
983242307348360089,523820194,Khlong Toei,1279.00,Short Term
982960178926153543,215327582,Khlong Toei,1750.00,Short Term
757906179694532307,115758511,Khlong Toei,1500.00,Short Term
855457712838663494,111844630,Khlong Toei,1946.00,Short Term
984554598746580674,264864968,Khlong Toei,680.00,Short Term
53833801,37764077,Khlong Toei,1900.00,Long Term
823014478193611048,113609847,Khlong Toei,800.00,Short Term
826547895104870270,78756813,Khlong Toei,1700.00,Long Term
903264511697820202,115758511,Khlong Toei,2200.00,Short Term
926786061846900040,55406628,Khlong Toei,429.00,Short Term
849009591238138584,276781306,Khlong Toei,800.00,Short Term
48474692,20133201,Khlong Toei,680.00,Short Term
861211758309382383,215327582,Khlong Toei,2250.00,Short Term
925055443159835653,515911187,Khlong Toei,1706.00,Short Term
37373338,281617350,Khlong Toei,1180.00,Short Term
968463280929537499,434168399,Khlong Toei,3320.00,Short Term
20608245,146232782,Khlong Toei,1200.00,Long Term
969174150461401805,77328579,Khlong Toei,3760.00,Short Term
972996329755883604,135091559,Khlong Toei,1500.00,Short Term
811360541244335203,434168399,Khlong Toei,5150.00,Short Term
951113780557442209,527749381,Khlong Toei,704.00,Short Term
981090853403924755,262923052,Khlong Toei,799.00,Short Term
857464720394609366,506493138,Khlong Toei,5388.00,Short Term
23929398,163815743,Khlong Toei,7589.00,Short Term
6855235,35923444,Khlong Toei,45000.00,Long Term
901309505112075497,342113311,Khlong Toei,1166.00,Short Term
927464635342120944,434168399,Khlong Toei,3125.00,Short Term
857477254013217182,506493138,Khlong Toei,5888.00,Short Term
33566023,252764737,Khlong Toei,2600.00,Short Term
795977106389304526,182897474,Khlong Toei,2500.00,Short Term
48046094,276781306,Khlong Toei,2094.00,Short Term
49856851,402082205,Khlong Toei,1600.00,Short Term
942294491055358574,527537170,Khlong Toei,1360.00,Short Term
981881712142351862,527749381,Khlong Toei,799.00,Short Term
972968079537029319,77328579,Khlong Toei,1200.00,Short Term
694666866941212737,443640889,Khlong Toei,3000.00,Short Term
811270570209356198,434168399,Khlong Toei,3150.00,Short Term
970726365281481602,531500008,Khlong Toei,1000.00,Short Term
42341474,333321702,Khlong Toei,3400.00,Short Term
935252671629081449,525572680,Khlong Toei,1500.00,Short Term
45326161,284175310,Khlong Toei,4000.00,Short Term
944862383767635825,527749381,Khlong Toei,1014.00,Short Term
716868546889373942,187216282,Khlong Toei,1500.00,Long Term
877198775966902429,511064901,Khlong Toei,3266.00,Short Term
17561446,119060171,Khlong Toei,2000.00,Short Term
946792475534734906,434168399,Khlong Toei,1750.00,Short Term
740927989549317381,434168399,Khlong Toei,3500.00,Short Term
862069231431986932,506159738,Khlong Toei,800.00,Short Term
23402524,173905653,Khlong Toei,1376.00,Short Term
34734570,1223500,Khlong Toei,6000.00,Short Term
30483216,213505793,Khlong Toei,754.00,Short Term
661299081874349059,98598351,Khlong Toei,3143.00,Short Term
920494667273431430,293020345,Khlong Toei,3999.00,Short Term
923173959382238802,74578137,Khlong Toei,970.00,Long Term
927354588376210720,434168399,Khlong Toei,1250.00,Short Term
740500675232020817,434168399,Khlong Toei,2625.00,Short Term
781040783089265658,342182060,Khlong Toei,3479.00,Short Term
898228238267858827,503016449,Khlong Toei,1360.00,Short Term
34099867,257460041,Khlong Toei,1413.00,Short Term
956986598289376123,524010735,Khlong Toei,14400.00,Short Term
24251438,100622801,Khlong Toei,7085.00,Short Term
40407914,162537040,Khlong Toei,3300.00,Long Term
967806696240665238,111844630,Khlong Toei,1643.00,Long Term
968041635350591889,429095010,Khlong Toei,1680.00,Long Term
906910590254246449,513921590,Khlong Toei,1491.00,Short Term
938848540817199944,391928150,Khlong Toei,724.00,Short Term
922206246297922744,522048699,Khlong Toei,2144.00,Short Term
34761209,1223500,Khlong Toei,5000.00,Short Term
925050652110890847,434168399,Khlong Toei,1500.00,Short Term
740935737229221788,434168399,Khlong Toei,5000.00,Short Term
782950331929881386,2973845,Khlong Toei,2300.00,Short Term
48556170,191504881,Khlong Toei,2519.00,Short Term
946790436139408632,434168399,Khlong Toei,1375.00,Short Term
927358644046914138,434168399,Khlong Toei,2000.00,Short Term
54101630,292752610,Khlong Toei,750.00,Long Term
980771636099389821,17416570,Khlong Toei,1650.00,Short Term
42858275,46997650,Khlong Toei,2500.00,Long Term
28188675,58843131,Khlong Toei,1000.00,Short Term
984410888796770850,520996184,Khlong Toei,257.00,Short Term
937170731040052215,524010735,Khlong Toei,19167.00,Short Term
872880447169631392,67585919,Khlong Toei,1107.00,Short Term
801066748044583593,11005873,Khlong Toei,1726.00,Long Term
740917233297035393,434168399,Khlong Toei,3000.00,Short Term
917948060098438426,434168399,Khlong Toei,1500.00,Short Term
940258547163753962,523820194,Khlong Toei,1229.00,Short Term
972965577655375737,77328579,Khlong Toei,1200.00,Short Term
927363473381469243,434168399,Khlong Toei,1500.00,Short Term
927466915843874323,434168399,Khlong Toei,3125.00,Short Term
932498557755587998,427466829,Khlong Toei,2400.00,Short Term
984403406772239576,520996184,Khlong Toei,216.00,Short Term
934092977998197494,342113311,Khlong Toei,1166.00,Long Term
34952109,262923052,Khlong Toei,896.00,Short Term
690954452070697215,302095032,Khlong Toei,1380.00,Short Term
34319567,259101407,Khlong Toei,999.00,Short Term
3847105,19831807,Khlong Toei,1000.00,Short Term
898225247062935641,314945555,Khlong Toei,675.00,Long Term
785424620044323268,186270866,Khlong Toei,2300.00,Short Term
34792676,261926064,Khlong Toei,1400.00,Long Term
984412532440455825,520996184,Khlong Toei,216.00,Short Term
974358968746953153,501920630,Khlong Toei,1514.00,Short Term
984409668652830667,520996184,Khlong Toei,216.00,Short Term
965846494704895343,7736004,Khlong Toei,1599.00,Short Term
979643875495253755,262923052,Khlong Toei,640.00,Short Term
962907520635751362,502914284,Khlong Toei,1139.00,Short Term
45327088,284175310,Khlong Toei,4000.00,Short Term
35582752,128943709,Khlong Toei,1600.00,Short Term
21257504,135469264,Khlong Toei,2000.00,Short Term
931827802725603464,524010735,Khlong Toei,16000.00,Short Term
36541159,274688793,Khlong Toei,1700.00,Short Term
969063661647275338,225189154,Khlong Toei,720.00,Short Term
940317282878557600,386458224,Khlong Toei,5000.00,Short Term
967921598337787523,527749381,Khlong Toei,893.00,Short Term
846920594427212718,67585919,Khlong Toei,1701.00,Short Term
41135211,231239852,Khlong Toei,2500.00,Short Term
918451988940396278,250009692,Khlong Toei,12000.00,Short Term
15977740,102937790,Khlong Toei,1600.00,Short Term
877196641265653459,511064901,Khlong Toei,3011.00,Short Term
974218320942151633,534763788,Khlong Toei,2203.00,Short Term
32482809,93749550,Khlong Toei,1558.00,Short Term
28765122,150411704,Khlong Toei,360.00,Short Term
782963820972253710,2973845,Khlong Toei,2400.00,Short Term
868414742158195958,509712684,Khlong Toei,1792.00,Short Term
949802060724078237,45817527,Khlong Toei,800.00,Short Term
9120644,47168014,Khlong Toei,3450.00,Short Term
964445657217283775,347302995,Khlong Toei,12640.00,Short Term
854749985785312321,492013885,Khlong Toei,1084.00,Short Term
24293543,60371199,Khlong Toei,1000.00,Short Term
788805815010289996,492013885,Khlong Toei,1367.00,Short Term
963054882756542344,347302995,Khlong Toei,18571.00,Short Term
17147199,115296115,Khlong Toei,600.00,Long Term
765564229609645588,488693680,Khlong Toei,1500.00,Long Term
868412209063636871,509712684,Khlong Toei,2259.00,Short Term
922008565432801813,522048699,Khlong Toei,1640.00,Short Term
946127327970740650,45817527,Khlong Toei,800.00,Short Term
983257175317777096,501920630,Khlong Toei,1500.00,Short Term
38685359,8444643,Khlong Toei,30000.00,Short Term
985492788938151485,538000441,Khlong Toei,2388.00,Short Term
777303050382279370,2973845,Khlong Toei,2100.00,Short Term
956036596692018929,492013885,Khlong Toei,990.00,Short Term
956505714348353114,492013885,Khlong Toei,2357.00,Short Term
902616084791471473,435441726,Khlong Toei,1279.00,Short Term
743694980810006625,484194134,Khlong Toei,2500.00,Short Term
38963222,80909995,Khlong Toei,1150.00,Short Term
9220439,47945354,Khlong Toei,1618.00,Long Term
942679052562039485,82992000,Khlong Toei,792.00,Long Term
981010029053686351,89820474,Khlong Toei,1200.00,Short Term
902637262880461491,435441726,Khlong Toei,1646.00,Short Term
812951807347799243,12455646,Khlong Toei,1488.00,Short Term
30968995,107424823,Khlong Toei,750.00,Short Term
32134317,125802969,Khlong Toei,2130.00,Long Term
884438950036700060,513225658,Khlong Toei,2000.00,Long Term
32321690,492505,Khlong Toei,1250.00,Long Term
17886397,116219627,Khlong Toei,2700.00,Short Term
882361099224763396,492013885,Khlong Toei,990.00,Short Term
975793222041048574,535764319,Khlong Toei,1000.00,Short Term
38571654,180067393,Khlong Toei,2990.00,Short Term
902623500910200573,435441726,Khlong Toei,1189.00,Short Term
975960446290452444,347302995,Khlong Toei,22286.00,Short Term
935801764227505886,522673114,Khlong Toei,1166.00,Short Term
902594234554862462,45817527,Khlong Toei,1372.00,Short Term
971405395574375752,535074376,Khlong Toei,1200.00,Short Term
975689038161477434,535764319,Khlong Toei,1255.00,Short Term
808968086688055017,492013885,Khlong Toei,1791.00,Short Term
777926786618839910,490788604,Khlong Toei,4500.00,Short Term
625007511306501318,102583917,Khlong Toei,5000.00,Long Term
794472417273256121,31015834,Khlong Toei,1550.00,Short Term
970371372369804688,534877396,Khlong Toei,5200.00,Short Term
975694737024762482,535764319,Khlong Toei,1032.00,Short Term
949987964428953074,258601420,Khlong Toei,2560.00,Short Term
18859742,22145270,Khlong Toei,1200.00,Long Term
882359166945853572,492013885,Khlong Toei,1697.00,Short Term
559656037528038108,337002776,Khlong Toei,1643.00,Short Term
785435013472448893,186270866,Khlong Toei,2400.00,Short Term
982328644277725131,525349737,Khlong Toei,440.00,Long Term
23709142,42891041,Khlong Toei,1200.00,Short Term
980087777821271756,493832491,Khlong Toei,1333.00,Short Term
983269411016391824,480534455,Khlong Toei,15880.00,Short Term
913502203763836051,515916522,Khlong Toei,4000.00,Short Term
946703994310318359,515916522,Khlong Toei,40000.00,Short Term
785448966063018276,186270866,Khlong Toei,2385.00,Short Term
780130696121233047,201677068,Khlong Toei,1250.00,Long Term
932237772465297550,241437147,Khlong Toei,1650.00,Short Term
827880236139872694,26620868,Khlong Toei,4998.00,Short Term
932273836918336351,241437147,Khlong Toei,2700.00,Short Term
932265225054200844,241437147,Khlong Toei,2400.00,Short Term
938876992971330898,57100337,Khlong Toei,13471.00,Short Term
38273629,223588461,Khlong Toei,800.00,Short Term
844318197671770353,224419923,Khlong Toei,2266.00,Short Term
23832894,120166695,Khlong Toei,1700.00,Short Term
37373637,281617350,Khlong Toei,560.00,Short Term
28590445,215328104,Khlong Toei,10000.00,Short Term
787637750027935113,186270866,Khlong Toei,1350.00,Short Term
786932374484049846,186270866,Khlong Toei,1800.00,Short Term
29953878,17439438,Khlong Toei,850.00,Long Term
948944302353684244,201677068,Khlong Toei,1478.00,Short Term
30047570,37190599,Khlong Toei,800.00,Short Term
34372778,258090513,Khlong Toei,3792.00,Short Term
966982808520404818,110777021,Khlong Toei,5572.00,Short Term
935190122514972741,201677068,Khlong Toei,1821.00,Short Term
901174542937814077,8354297,Khlong Toei,1154.00,Short Term
980759787322028127,480534455,Khlong Toei,15880.00,Short Term
959343038627206943,532190391,Khlong Toei,12800.00,Short Term
794284446374554819,186270866,Khlong Toei,2350.00,Short Term
33500872,598768,Khlong Toei,3000.00,Short Term
793705101371778511,186270866,Khlong Toei,1550.00,Short Term
972891725070350634,414646989,Khlong Toei,1957.00,Short Term
32392185,215328104,Khlong Toei,10000.00,Short Term
43233802,344269871,Khlong Toei,1326.00,Short Term
873182317603428602,481361305,Khlong Toei,1166.00,Long Term
873200051484113314,481361305,Khlong Toei,1166.00,Short Term
863737911945424262,239647624,Khlong Toei,900.00,Short Term
929285429292420699,491376783,Khlong Toei,1272.00,Long Term
790722794336703377,186270866,Khlong Toei,1350.00,Short Term
742693,3888806,Khlong Toei,1808.00,Short Term
912746070851749590,201677068,Khlong Toei,1344.00,Short Term
944702130611501067,264864968,Khlong Toei,1376.00,Short Term
798243288455489426,264864968,Khlong Toei,1863.00,Short Term
43972666,98370456,Khlong Toei,5000.00,Long Term
699822591970969678,290172996,Huai Khwang,500.00,Long Term
969997234599123868,518180072,Huai Khwang,4000.00,Short Term
917948201362760923,434168399,Huai Khwang,3125.00,Short Term
951315679948410793,524010735,Huai Khwang,7429.00,Short Term
899681987952826848,513873839,Huai Khwang,3500.00,Short Term
41899811,317027020,Huai Khwang,1215.00,Short Term
846023784897619169,489653280,Huai Khwang,8999.00,Short Term
32271886,171082741,Huai Khwang,2199.00,Short Term
32252075,171082741,Huai Khwang,1999.00,Short Term
839242532084310446,226819828,Huai Khwang,1074.00,Short Term
41446101,34872196,Huai Khwang,1178.00,Long Term
958568251615306967,531957966,Huai Khwang,1440.00,Short Term
45458605,304429524,Huai Khwang,4029.00,Short Term
917102334732400776,344327171,Huai Khwang,1594.00,Short Term
780896408611028752,344327171,Huai Khwang,890.00,Short Term
717139820164404864,26620868,Huai Khwang,2380.00,Short Term
852071105968040183,337331985,Huai Khwang,1500.00,Short Term
25592377,179047788,Huai Khwang,8000.00,Short Term
953959790557115358,506075785,Huai Khwang,1178.00,Short Term
699819033669356568,103938831,Huai Khwang,2500.00,Short Term
14365976,88114964,Huai Khwang,500.00,Long Term
38445140,114117577,Huai Khwang,3852.00,Short Term
767756610265687237,488813404,Huai Khwang,1033.00,Long Term
822701929299400075,479841137,Huai Khwang,1691.00,Short Term
45224895,304429524,Huai Khwang,3329.00,Short Term
799962645439201666,138869396,Huai Khwang,2000.00,Short Term
932237909367376513,402093105,Huai Khwang,2345.00,Short Term
14149434,82822850,Huai Khwang,4702.00,Short Term
41682524,329009342,Huai Khwang,600.00,Short Term
20909293,140752742,Huai Khwang,480.00,Short Term
45146411,317954704,Huai Khwang,350.00,Short Term
981679419383253051,537373325,Huai Khwang,1199.00,Short Term
23044056,14972284,Huai Khwang,1466.00,Short Term
41202377,323269187,Huai Khwang,17583.00,Long Term
917143905056247844,490286427,Huai Khwang,8000.00,Short Term
934377403051609639,103938831,Huai Khwang,2500.00,Long Term
975241587701765378,177458593,Huai Khwang,1989.00,Short Term
21317186,154295543,Huai Khwang,1000.00,Short Term
982588661861935341,133849226,Huai Khwang,2310.00,Short Term
31680139,221994467,Huai Khwang,5000.00,Long Term
976157095329783957,515934791,Huai Khwang,1360.00,Short Term
971680253043506161,227771817,Huai Khwang,1300.00,Short Term
914445432062395917,519224694,Huai Khwang,11040.00,Short Term
917148505869301609,490286427,Huai Khwang,2000.00,Short Term
897696076697929098,227771817,Huai Khwang,1700.00,Short Term
923642784709003985,344327171,Huai Khwang,3870.00,Short Term
807869048730978202,344327171,Huai Khwang,2118.00,Short Term
834431101514846712,500877320,Huai Khwang,6179.00,Short Term
973811353619701530,42538714,Huai Khwang,1840.00,Short Term
956401309364519393,528569652,Huai Khwang,1200.00,Short Term
962796664397434574,131270916,Huai Khwang,1080.00,Short Term
7604623,33020386,Huai Khwang,2200.00,Short Term
935790798380157475,427466829,Huai Khwang,1600.00,Short Term
978937052946273924,521694671,Huai Khwang,1400.00,Short Term
45457106,304429524,Huai Khwang,3629.00,Short Term
922872734492426855,515934791,Huai Khwang,1577.00,Short Term
15012641,56422121,Huai Khwang,1057.00,Long Term
33785554,110084530,Huai Khwang,1400.00,Short Term
917099688176284751,490286427,Huai Khwang,3600.00,Short Term
19354113,135628977,Huai Khwang,1447.00,Short Term
16785779,111515833,Huai Khwang,1229.00,Short Term
918007448243747171,20133201,Huai Khwang,1900.00,Short Term
841676672119159511,503762555,Huai Khwang,1683.00,Short Term
623035450364753669,458221134,Huai Khwang,1300.00,Short Term
743088793188954033,344327171,Huai Khwang,1060.00,Short Term
743239229201939442,344327171,Huai Khwang,2580.00,Short Term
862998876077353000,344327171,Huai Khwang,1967.00,Short Term
32273776,171082741,Huai Khwang,2199.00,Short Term
23493939,175203346,Huai Khwang,3436.00,Short Term
32271577,171082741,Huai Khwang,2599.00,Short Term
861990495153471610,274026012,Huai Khwang,1170.00,Short Term
8373168,44132222,Huai Khwang,1800.00,Short Term
23073232,169453642,Huai Khwang,2200.00,Short Term
32792653,164257223,Huai Khwang,750.00,Long Term
917306906752051462,434168399,Huai Khwang,1125.00,Short Term
32271931,171082741,Huai Khwang,2100.00,Short Term
45458967,304429524,Huai Khwang,4229.00,Short Term
917933248821766442,434168399,Huai Khwang,1125.00,Short Term
966359627210604912,28589379,Huai Khwang,1900.00,Short Term
32246252,171082741,Huai Khwang,2500.00,Short Term
917957755617566174,276781306,Huai Khwang,1914.00,Short Term
861308613789561201,106729537,Huai Khwang,3299.00,Long Term
45225256,304429524,Huai Khwang,3429.00,Short Term
39738459,304429524,Huai Khwang,4686.00,Short Term
39268700,300428664,Huai Khwang,1780.00,Short Term
20792519,29101152,Huai Khwang,701.00,Short Term
980018824644764480,536538669,Huai Khwang,1199.00,Short Term
965707540725865562,255979934,Huai Khwang,2000.00,Short Term
917968565617346622,276781306,Huai Khwang,1904.00,Short Term
931499958881676260,402093105,Huai Khwang,1227.00,Short Term
917232096046999800,20133201,Huai Khwang,1508.00,Short Term
932284724571132136,402093105,Huai Khwang,1227.00,Short Term
936633193092089316,506075785,Huai Khwang,1213.00,Short Term
931505094268319810,402093105,Huai Khwang,1227.00,Short Term
917942423218207211,434168399,Huai Khwang,1375.00,Short Term
977990706614573705,536376536,Huai Khwang,2250.00,Short Term
917937686881254359,434168399,Huai Khwang,1250.00,Short Term
46843127,83848518,Huai Khwang,65000.00,Long Term
821400720433951995,435016000,Huai Khwang,2390.00,Long Term
31306442,230156241,Huai Khwang,5000.00,Short Term
818390987526766425,77427292,Huai Khwang,600.00,Short Term
14150329,82822850,Huai Khwang,4702.00,Short Term
977190070431404147,536376536,Huai Khwang,2250.00,Short Term
18042620,77427292,Huai Khwang,800.00,Short Term
23345444,171721545,Huai Khwang,2800.00,Short Term
909081037430577223,96103834,Huai Khwang,1380.00,Short Term
39141668,300228370,Huai Khwang,713.00,Short Term
30394845,228232380,Huai Khwang,3500.00,Short Term
983305936445022905,536376536,Huai Khwang,2250.00,Short Term
25445663,192063755,Huai Khwang,989.00,Short Term
18234861,112025059,Huai Khwang,2635.00,Short Term
45201389,256842672,Huai Khwang,650.00,Short Term
33049130,248750141,Huai Khwang,800.00,Long Term
778153263794612303,101171916,Huai Khwang,1000.00,Short Term
41846194,330586055,Huai Khwang,3000.00,Short Term
936617494567932987,506075785,Huai Khwang,1213.00,Short Term
961238562888808438,2060984,Huai Khwang,1457.00,Short Term
953966974504377281,506075785,Huai Khwang,1213.00,Short Term
936591446604924729,402093105,Huai Khwang,1227.00,Short Term
800591837024270505,402093105,Huai Khwang,1128.00,Short Term
968504487892383799,341188013,Huai Khwang,800.00,Short Term
932253551989491573,506075785,Huai Khwang,2104.00,Short Term
15137356,45374552,Huai Khwang,1447.00,Long Term
879075305837097183,506075785,Huai Khwang,2309.00,Short Term
39929656,156853276,Huai Khwang,60000.00,Short Term
962763519323985639,247190691,Huai Khwang,2000.00,Short Term
852838964249532692,226819828,Huai Khwang,859.00,Short Term
25981545,159375409,Huai Khwang,1850.00,Short Term
925436570674913726,28558403,Huai Khwang,1471.00,Short Term
929420087908954595,506075785,Huai Khwang,1227.00,Short Term
30598164,229516482,Huai Khwang,4000.00,Short Term
894292841157709474,28558403,Huai Khwang,1250.00,Short Term
966419408608344360,157804575,Huai Khwang,1450.00,Short Term
759989340760783039,37749512,Huai Khwang,1202.00,Short Term
859640904306972182,226819828,Huai Khwang,879.00,Short Term
903109397863123268,506075785,Huai Khwang,2635.00,Short Term
19842130,95809654,Huai Khwang,695.00,Short Term
25462240,159375409,Huai Khwang,2650.00,Short Term
41089126,77274629,Huai Khwang,1490.00,Short Term
865115501923428207,226819828,Huai Khwang,760.00,Long Term
852856997013211589,337331985,Huai Khwang,1400.00,Short Term
929414247911069287,506075785,Huai Khwang,1227.00,Short Term
857111452814590977,226819828,Huai Khwang,889.00,Short Term
894923967407236678,28558403,Huai Khwang,2450.00,Short Term
977551327592575362,509700826,Huai Khwang,1290.00,Short Term
894283426294468695,28558403,Huai Khwang,1300.00,Short Term
43168721,78804276,Huai Khwang,475.00,Short Term
904997648569187647,28558403,Huai Khwang,1350.00,Short Term
849373563159524013,226819828,Huai Khwang,869.00,Short Term
840395608310704110,226819828,Huai Khwang,1099.00,Short Term
50887220,331947506,Huai Khwang,2400.00,Short Term
32942534,8678240,Huai Khwang,2650.00,Short Term
984316509644473985,52161947,Huai Khwang,691.00,Short Term
908430382892437685,502566189,Huai Khwang,1200.00,Short Term
801012902255869093,474456973,Huai Khwang,1031.00,Short Term
22441015,98554658,Huai Khwang,891.00,Short Term
30885480,230826792,Huai Khwang,5800.00,Short Term
903122654331569194,506075785,Huai Khwang,2210.00,Short Term
10028375,32473896,Huai Khwang,2532.00,Short Term
837552460497198104,226819828,Huai Khwang,1090.00,Short Term
6072196,31518772,Huai Khwang,2500.00,Short Term
978690252927014221,52161947,Huai Khwang,691.00,Short Term
956440273436616633,63362782,Huai Khwang,1099.00,Short Term
34827360,42889114,Huai Khwang,1000.00,Short Term
923663903738058530,485413319,Huai Khwang,3870.00,Short Term
38679505,28595960,Huai Khwang,1627.00,Long Term
936598369915578724,402093105,Huai Khwang,1227.00,Short Term
940389561897901378,402093105,Huai Khwang,1142.00,Short Term
953930780783313015,402093105,Huai Khwang,1213.00,Short Term
920413069112918238,32282979,Huai Khwang,672.00,Short Term
953936669802627406,402093105,Huai Khwang,1227.00,Short Term
931581853282295018,402093105,Huai Khwang,2302.00,Short Term
856828141894017714,226819828,Huai Khwang,1099.00,Short Term
31030039,231768438,Huai Khwang,1964.00,Short Term
