id,host_id,neighbourhood_cleansed,room_type,number_of_reviews,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,Group_rating_score,Group_scores_accuracy,Group_scores_cleanliness,Group_scores_communication,Group_score_location
41273075,313516769,Khlong Toei,Entire home/apt,23,4.87,5,4.83,5,5,4.74,Excellence,Excellence,Excellence,Excellence,Excellence
14030937,30386490,Vadhana,Entire home/apt,218,4.87,4.91,4.84,4.91,4.93,4.77,Excellence,Excellence,Excellence,Excellence,Excellence
8993250,46975426,Chatu Chak,Entire home/apt,23,4.87,4.83,4.91,4.91,4.96,4.52,Excellence,Excellence,Excellence,Excellence,Excellence
34578509,45885120,Bang Na,Entire home/apt,91,4.87,4.87,4.86,4.87,5,4.65,Excellence,Excellence,Excellence,Excellence,Excellence
29111139,78092094,Bangkok Noi,Entire home/apt,39,4.87,4.85,4.82,4.9,4.82,4.46,Excellence,Excellence,Excellence,Excellence,Good
845382782963231347,89115126,Yan na wa,Entire home/apt,21,4.86,4.76,4.67,4.76,4.95,4.05,Excellence,Excellence,Excellence,Excellence,Good
36822934,276700484,Phra Khanong,Private room,7,4.86,4.71,4.29,4.86,4.71,4,Excellence,Excellence,Good,Excellence,Good
24000122,96492745,Sathon,Entire home/apt,63,4.86,4.83,4.79,4.92,4.94,4.63,Excellence,Excellence,Excellence,Excellence,Excellence
33789637,213294586,Bang Phlat,Entire home/apt,8,4.86,4.71,4.86,4.86,4.71,4.29,Excellence,Excellence,Excellence,Excellence,Good
40051684,60194145,Wang Thong Lang,Private room,28,4.86,4.93,4.82,4.89,4.96,4.21,Excellence,Excellence,Excellence,Excellence,Good
15215656,38512654,Bang Kapi,Entire home/apt,22,4.86,4.86,4.86,5,4.95,4.32,Excellence,Excellence,Excellence,Excellence,Good
21597932,33800808,Khlong San,Shared room,8,4.86,4.86,5,5,5,4.71,Excellence,Excellence,Excellence,Excellence,Excellence
27751102,25519453,Bang Na,Entire home/apt,8,4.86,5,5,4.86,4.86,5,Excellence,Excellence,Excellence,Excellence,Excellence
20316842,91934777,Huai Khwang,Private room,43,4.86,4.84,4.84,4.88,4.88,4.3,Excellence,Excellence,Excellence,Excellence,Good
31599336,64263046,Thon buri,Entire home/apt,7,4.86,4.71,4.57,4.86,5,4.86,Excellence,Excellence,Excellence,Excellence,Excellence
23862109,21970931,Bang Sue,Entire home/apt,72,4.86,4.85,4.79,4.83,4.86,4.6,Excellence,Excellence,Excellence,Excellence,Excellence
812082827974198848,485526097,Sathon,Entire home/apt,36,4.86,4.75,4.94,4.81,4.97,4.5,Excellence,Excellence,Excellence,Excellence,Excellence
33179278,29769376,Huai Khwang,Entire home/apt,7,4.86,4.71,4.86,4.86,4.86,4.86,Excellence,Excellence,Excellence,Excellence,Excellence
893157719596889523,487618699,Khlong Toei,Entire home/apt,7,4.86,4.71,5,5,5,5,Excellence,Excellence,Excellence,Excellence,Excellence
23171233,12430321,Sathon,Entire home/apt,28,4.86,4.86,4.93,4.96,5,4.5,Excellence,Excellence,Excellence,Excellence,Excellence
669743227540478702,89820474,Bang Na,Entire home/apt,22,4.86,4.86,4.91,4.91,4.95,4.45,Excellence,Excellence,Excellence,Excellence,Good
29950086,225080489,Chatu Chak,Entire home/apt,76,4.86,4.89,4.79,4.88,4.92,4.34,Excellence,Excellence,Excellence,Excellence,Good
18710453,130089420,Huai Khwang,Entire home/apt,56,4.86,4.77,4.7,4.71,4.89,4.46,Excellence,Excellence,Excellence,Excellence,Good
51048867,412845925,Khlong Toei,Entire home/apt,132,4.86,4.64,4.95,4.71,4.67,4.36,Excellence,Excellence,Excellence,Excellence,Good
40545038,219983414,Khlong Toei,Entire home/apt,28,4.86,4.82,4.75,4.93,4.82,4.54,Excellence,Excellence,Excellence,Excellence,Excellence
648891985824163139,222207267,Khlong Toei,Entire home/apt,14,4.86,4.86,4.86,5,5,4.93,Excellence,Excellence,Excellence,Excellence,Excellence
21953116,67836275,Ratchathewi,Shared room,21,4.86,4.86,4.86,4.9,4.95,4.9,Excellence,Excellence,Excellence,Excellence,Excellence
750744258301737531,359746382,Vadhana,Entire home/apt,35,4.86,4.94,4.86,4.83,4.97,4.97,Excellence,Excellence,Excellence,Excellence,Excellence
864121532943258326,341188013,Khlong Toei,Entire home/apt,7,4.86,5,4.86,4.86,5,5,Excellence,Excellence,Excellence,Excellence,Excellence
16670935,100767680,Bang Rak,Private room,21,4.86,4.86,4.62,4.95,4.9,4.67,Excellence,Excellence,Excellence,Excellence,Excellence
787253999776900513,311909791,Chatu Chak,Private room,22,4.86,4.91,4.91,4.95,4.95,4.73,Excellence,Excellence,Excellence,Excellence,Excellence
22144221,48069192,Din Daeng,Private room,132,4.86,4.88,4.83,4.95,4.95,4.41,Excellence,Excellence,Excellence,Excellence,Good
817774884772324061,268046710,Vadhana,Entire home/apt,7,4.86,4.86,5,5,4.86,4.43,Excellence,Excellence,Excellence,Excellence,Good
36188201,267746594,Bang Rak,Entire home/apt,22,4.86,4.86,4.77,4.86,5,4.95,Excellence,Excellence,Excellence,Excellence,Excellence
846282483240799336,139189243,Sathon,Entire home/apt,7,4.86,5,5,4.71,5,4.71,Excellence,Excellence,Excellence,Excellence,Excellence
720673308682972972,311909791,Chatu Chak,Private room,36,4.86,4.92,4.92,4.97,4.89,4.47,Excellence,Excellence,Excellence,Excellence,Good
14456579,2092389,Parthum Wan,Entire home/apt,78,4.86,4.91,4.88,4.95,4.96,4.55,Excellence,Excellence,Excellence,Excellence,Excellence
23817170,35112478,Khlong Toei,Entire home/apt,213,4.86,4.9,4.85,4.85,4.89,4.84,Excellence,Excellence,Excellence,Excellence,Excellence
43312890,344907061,Sathon,Entire home/apt,29,4.86,4.93,4.83,4.76,4.9,4.55,Excellence,Excellence,Excellence,Excellence,Excellence
28684287,33098670,Ratchathewi,Entire home/apt,691,4.86,4.87,4.88,4.92,4.91,4.7,Excellence,Excellence,Excellence,Excellence,Excellence
28975401,24147370,Khlong Toei,Entire home/apt,139,4.86,4.86,4.84,4.94,4.96,4.17,Excellence,Excellence,Excellence,Excellence,Good
15726281,9277738,Suanluang,Private room,22,4.86,4.82,4.82,4.86,4.86,4.45,Excellence,Excellence,Excellence,Excellence,Good
35949831,270422694,Thon buri,Entire home/apt,42,4.86,4.88,4.81,4.93,4.9,4.71,Excellence,Excellence,Excellence,Excellence,Excellence
9394543,15419517,Parthum Wan,Entire home/apt,63,4.86,4.95,4.94,4.94,4.92,4.89,Excellence,Excellence,Excellence,Excellence,Excellence
745229658441411851,311909791,Chatu Chak,Private room,21,4.86,4.95,4.86,4.86,4.86,4.24,Excellence,Excellence,Excellence,Excellence,Good
41487945,133849226,Ratchathewi,Entire home/apt,14,4.86,4.86,4.93,4.71,4.71,4.93,Excellence,Excellence,Excellence,Excellence,Excellence
43072847,122787233,Din Daeng,Entire home/apt,7,4.86,4.71,4.43,5,4.71,5,Excellence,Excellence,Good,Excellence,Excellence
865591387404884761,130247910,Chatu Chak,Entire home/apt,28,4.86,4.93,4.79,4.89,4.93,4.61,Excellence,Excellence,Excellence,Excellence,Excellence
21601200,114800947,Yan na wa,Entire home/apt,37,4.86,4.86,4.73,4.89,4.97,4.59,Excellence,Excellence,Excellence,Excellence,Excellence
856241366459880980,507265095,Phra Nakhon,Private room,14,4.86,4.93,4.86,4.43,4.93,4.79,Excellence,Excellence,Excellence,Excellence,Excellence
28188318,212906419,Huai Khwang,Entire home/apt,147,4.86,4.9,4.84,4.95,4.94,4.5,Excellence,Excellence,Excellence,Excellence,Excellence
10146989,47060002,Ratchathewi,Private room,28,4.86,4.93,4.89,4.93,4.96,4.86,Excellence,Excellence,Excellence,Excellence,Excellence
16154936,46339911,Yan na wa,Private room,22,4.86,4.91,4.82,5,4.95,4.86,Excellence,Excellence,Excellence,Excellence,Excellence
9221364,1310436,Khlong San,Entire home/apt,7,4.86,4.86,4.86,4.43,5,4.86,Excellence,Excellence,Excellence,Excellence,Excellence
39813214,102372943,Din Daeng,Entire home/apt,7,4.86,4.71,4.86,5,5,4.71,Excellence,Excellence,Excellence,Excellence,Excellence
864208266936196821,203549565,Vadhana,Entire home/apt,7,4.86,4.86,5,4.86,5,4.86,Excellence,Excellence,Excellence,Excellence,Excellence
31398392,64995250,Vadhana,Entire home/apt,14,4.86,4.86,4.93,5,4.93,4.79,Excellence,Excellence,Excellence,Excellence,Excellence
759858477250710619,13729165,Khlong San,Entire home/apt,7,4.86,5,4.57,5,5,4.86,Excellence,Excellence,Excellence,Excellence,Excellence
864926917654300597,507265095,Phra Nakhon,Private room,14,4.86,4.86,4.93,4.86,4.93,5,Excellence,Excellence,Excellence,Excellence,Excellence
24981583,188858400,Vadhana,Entire home/apt,222,4.86,4.93,4.82,4.96,4.96,4.56,Excellence,Excellence,Excellence,Excellence,Excellence
9080145,9509219,Sathon,Entire home/apt,7,4.86,4.86,5,5,5,4.67,Excellence,Excellence,Excellence,Excellence,Excellence
801920286782433375,97893346,Vadhana,Entire home/apt,7,4.86,4.86,4.71,4.29,4.86,4.86,Excellence,Excellence,Excellence,Excellence,Excellence
39622717,267746594,Vadhana,Entire home/apt,28,4.86,4.89,4.86,4.79,4.93,4.93,Excellence,Excellence,Excellence,Excellence,Excellence
810581084118759223,178797330,Khlong Toei,Entire home/apt,14,4.86,4.79,4.71,4.64,4.86,5,Excellence,Excellence,Excellence,Excellence,Excellence
28993262,132758342,Khlong Toei,Entire home/apt,69,4.86,4.81,4.91,4.99,4.93,4.7,Excellence,Excellence,Excellence,Excellence,Excellence
677916753813640699,1513875,Phaya Thai,Entire home/apt,28,4.86,4.96,4.86,4.86,4.93,4.68,Excellence,Excellence,Excellence,Excellence,Excellence
36857204,170532676,Din Daeng,Private room,36,4.86,4.81,4.86,5,4.92,4.81,Excellence,Excellence,Excellence,Excellence,Excellence
19523971,34022205,Vadhana,Entire home/apt,22,4.86,4.95,4.95,4.95,4.91,4.24,Excellence,Excellence,Excellence,Excellence,Good
7041159,5632163,Khlong Toei,Entire home/apt,29,4.86,4.93,4.97,5,5,4.64,Excellence,Excellence,Excellence,Excellence,Excellence
726753778926909646,123828822,Vadhana,Entire home/apt,22,4.86,4.91,4.77,4.95,5,4.73,Excellence,Excellence,Excellence,Excellence,Excellence
858975206307016025,485536928,Khlong Toei,Entire home/apt,14,4.86,4.86,4.64,4.86,4.86,4.92,Excellence,Excellence,Excellence,Excellence,Excellence
817628398098338144,144404363,Khlong Toei,Entire home/apt,7,4.86,4.86,4.71,4.57,4.86,4.86,Excellence,Excellence,Excellence,Excellence,Excellence
791193907867144350,215327582,Khlong Toei,Entire home/apt,21,4.86,4.9,4.9,4.9,5,4.86,Excellence,Excellence,Excellence,Excellence,Excellence
784013318284595438,465211460,Parthum Wan,Private room,14,4.86,4.79,4.86,4.93,4.86,4.57,Excellence,Excellence,Excellence,Excellence,Excellence
867798532128155595,21970931,Bang Sue,Entire home/apt,7,4.86,4.86,4.86,4.57,4.71,4.71,Excellence,Excellence,Excellence,Excellence,Excellence
709301756552402678,221642164,Vadhana,Entire home/apt,14,4.86,4.71,4.86,4.93,4.93,4.79,Excellence,Excellence,Excellence,Excellence,Excellence
53406562,153793,Vadhana,Entire home/apt,7,4.86,4.71,5,5,5,4.71,Excellence,Excellence,Excellence,Excellence,Excellence
32298542,215316568,Chatu Chak,Entire home/apt,7,4.86,4.86,4.86,5,5,4.86,Excellence,Excellence,Excellence,Excellence,Excellence
809107450417681055,485536928,Khlong Toei,Entire home/apt,21,4.86,4.9,4.86,4.62,4.9,4.9,Excellence,Excellence,Excellence,Excellence,Excellence
41725787,126601726,Huai Khwang,Entire home/apt,7,4.86,4.86,4.71,5,5,4.71,Excellence,Excellence,Excellence,Excellence,Excellence
23224705,84040153,Bang Rak,Private room,21,4.86,4.95,4.71,5,5,4.76,Excellence,Excellence,Excellence,Excellence,Excellence
880881138130033292,77328579,Khlong Toei,Entire home/apt,7,4.86,4.71,4.86,5,5,4.86,Excellence,Excellence,Excellence,Excellence,Excellence
43071803,11628972,Phaya Thai,Private room,7,4.86,4.71,5,4.86,5,4.71,Excellence,Excellence,Excellence,Excellence,Excellence
37321735,260827101,Lak Si,Entire home/apt,7,4.86,4.86,4.86,5,5,4.57,Excellence,Excellence,Excellence,Excellence,Excellence
5951056,24777734,Bang Kapi,Entire home/apt,29,4.86,4.79,4.79,5,5,4.59,Excellence,Excellence,Excellence,Excellence,Excellence
591590677003793158,341387684,Bang Sue,Entire home/apt,7,4.86,4.86,4.86,5,5,4.57,Excellence,Excellence,Excellence,Excellence,Excellence
577810484671088045,28443643,Parthum Wan,Entire home/apt,7,4.86,4.86,4.43,5,5,4.86,Excellence,Excellence,Good,Excellence,Excellence
27428183,25916094,Vadhana,Entire home/apt,77,4.86,4.92,4.83,4.97,4.99,4.73,Excellence,Excellence,Excellence,Excellence,Excellence
21065013,49539775,Khlong Toei,Entire home/apt,371,4.86,4.85,4.91,4.91,4.95,4.53,Excellence,Excellence,Excellence,Excellence,Excellence
10577712,54559276,Din Daeng,Private room,8,4.86,4.86,4.86,4.86,4.86,4.86,Excellence,Excellence,Excellence,Excellence,Excellence
32481618,50413369,Phra Nakhon,Hotel room,21,4.86,4.76,4.9,4.95,4.86,4.76,Excellence,Excellence,Excellence,Excellence,Excellence
796261992620173171,90247826,Phra Khanong,Entire home/apt,37,4.86,4.89,4.81,4.95,4.97,4.84,Excellence,Excellence,Excellence,Excellence,Excellence
628429768649695606,270928967,Ratchathewi,Entire home/apt,50,4.86,4.86,4.66,4.92,4.92,4.84,Excellence,Excellence,Excellence,Excellence,Excellence
638784192456288351,460991516,Chatu Chak,Private room,7,4.86,4.86,4.86,5,5,4.14,Excellence,Excellence,Excellence,Excellence,Good
19772349,139338181,Vadhana,Private room,7,4.86,4.86,4.86,5,4.86,4.71,Excellence,Excellence,Excellence,Excellence,Excellence
11467195,16242431,Huai Khwang,Entire home/apt,8,4.86,4.71,4.86,4.86,4.86,5,Excellence,Excellence,Excellence,Excellence,Excellence
22461215,46224081,Bang Rak,Entire home/apt,133,4.86,4.89,4.8,4.92,4.89,4.92,Excellence,Excellence,Excellence,Excellence,Excellence
798425205707422423,473454250,Huai Khwang,Entire home/apt,14,4.86,4.92,4.93,4.93,4.93,4.86,Excellence,Excellence,Excellence,Excellence,Excellence
14735397,9569430,Phaya Thai,Entire home/apt,22,4.86,4.95,4.91,4.95,4.95,4.95,Excellence,Excellence,Excellence,Excellence,Excellence
22836841,163545528,Vadhana,Entire home/apt,49,4.86,4.88,4.82,4.92,4.88,4.73,Excellence,Excellence,Excellence,Excellence,Excellence
39886213,10170452,Bang Rak,Entire home/apt,21,4.86,4.81,4.71,4.9,4.86,4.62,Excellence,Excellence,Excellence,Excellence,Excellence
831806689026090636,471197676,Vadhana,Private room,22,4.86,4.86,4.82,4.95,4.95,4.86,Excellence,Excellence,Excellence,Excellence,Excellence
599045963508830876,178564839,Khlong Toei,Entire home/apt,36,4.86,4.92,4.78,4.75,4.97,4.86,Excellence,Excellence,Excellence,Excellence,Excellence
40620621,12464021,Huai Khwang,Entire home/apt,29,4.86,4.86,4.86,4.86,4.9,4.86,Excellence,Excellence,Excellence,Excellence,Excellence
1227663,5469059,Parthum Wan,Entire home/apt,124,4.86,4.93,4.85,4.87,4.93,4.96,Excellence,Excellence,Excellence,Excellence,Excellence
25491603,13513301,Khlong Toei,Entire home/apt,87,4.86,4.89,4.83,4.75,4.95,4.61,Excellence,Excellence,Excellence,Excellence,Excellence
31151349,192586951,Bang Kho laen,Private room,29,4.86,4.86,4.86,4.93,4.79,4.41,Excellence,Excellence,Excellence,Excellence,Good
13047433,71902535,Parthum Wan,Private room,28,4.86,4.82,4.89,4.93,4.86,4.86,Excellence,Excellence,Excellence,Excellence,Excellence
22973967,35462876,Lak Si,Private room,105,4.86,4.89,4.91,4.9,4.96,4.52,Excellence,Excellence,Excellence,Excellence,Excellence
26341205,692474,Ratchathewi,Entire home/apt,249,4.86,4.87,4.81,4.91,4.95,4.86,Excellence,Excellence,Excellence,Excellence,Excellence
30031638,97397240,Khlong Toei,Entire home/apt,50,4.86,4.92,4.86,4.9,4.9,4.52,Excellence,Excellence,Excellence,Excellence,Excellence
614062053950999538,456119431,Vadhana,Private room,7,4.86,4.86,4.43,4.43,4.71,5,Excellence,Excellence,Good,Excellence,Excellence
22719061,134836006,Ratchathewi,Entire home/apt,34,4.86,4.89,4.75,4.86,4.89,4.71,Excellence,Excellence,Excellence,Excellence,Excellence
22994014,170532676,Ratchathewi,Private room,56,4.86,4.89,4.79,4.96,4.95,4.88,Excellence,Excellence,Excellence,Excellence,Excellence
847058003851434353,500256266,Vadhana,Entire home/apt,14,4.86,4.86,4.79,4.86,4.86,4.86,Excellence,Excellence,Excellence,Excellence,Excellence
750491435429071508,235135484,Sathon,Entire home/apt,37,4.86,4.84,4.49,4.84,5,4.51,Excellence,Excellence,Good,Excellence,Excellence
891752230687280703,490574487,Khlong Toei,Entire home/apt,7,4.86,4.86,5,5,5,4.86,Excellence,Excellence,Excellence,Excellence,Excellence
1943048,9906827,Chatu Chak,Entire home/apt,321,4.86,4.91,4.88,4.92,4.9,4.64,Excellence,Excellence,Excellence,Excellence,Excellence
31978818,239469095,Khlong Toei,Entire home/apt,28,4.86,5,4.96,5,4.96,4.89,Excellence,Excellence,Excellence,Excellence,Excellence
567335016801681754,49539775,Vadhana,Entire home/apt,29,4.86,4.72,4.83,4.9,4.9,4.72,Excellence,Excellence,Excellence,Excellence,Excellence
10144418,2940438,Rat Burana,Entire home/apt,83,4.86,4.95,4.77,4.99,4.99,4.38,Excellence,Excellence,Excellence,Excellence,Good
729290337273289029,235135484,Sathon,Entire home/apt,51,4.86,4.9,4.86,4.75,4.92,4.53,Excellence,Excellence,Excellence,Excellence,Excellence
45293436,95548084,Huai Khwang,Entire home/apt,7,4.86,5,4.86,4.86,5,4.71,Excellence,Excellence,Excellence,Excellence,Excellence
20311513,64608055,Min Buri,Entire home/apt,14,4.86,4.79,4.86,4.93,4.86,4.5,Excellence,Excellence,Excellence,Excellence,Excellence
35307206,152018136,Khlong Toei,Entire home/apt,214,4.86,4.91,4.74,4.83,4.97,4.82,Excellence,Excellence,Excellence,Excellence,Excellence
699639602212424985,152018136,Khlong Toei,Entire home/apt,42,4.86,4.86,4.67,4.71,4.88,4.69,Excellence,Excellence,Excellence,Excellence,Excellence
21061487,66678995,Khlong San,Entire home/apt,7,4.86,5,4.71,5,5,4.86,Excellence,Excellence,Excellence,Excellence,Excellence
6753043,6132593,Sathon,Entire home/apt,50,4.86,4.9,4.92,4.94,4.9,4.88,Excellence,Excellence,Excellence,Excellence,Excellence
17533593,109067398,Phra Khanong,Entire home/apt,50,4.86,4.98,4.88,4.98,5,4.56,Excellence,Excellence,Excellence,Excellence,Excellence
35017301,35462876,Lak Si,Private room,7,4.86,4.71,4.86,4.86,4.86,4.57,Excellence,Excellence,Excellence,Excellence,Excellence
4639960,24021888,Khlong Toei,Private room,7,4.86,5,4.86,5,4.57,5,Excellence,Excellence,Excellence,Excellence,Excellence
701181543639076360,267746594,Khlong Toei,Entire home/apt,7,4.86,4.71,4.71,4.86,4.86,4.86,Excellence,Excellence,Excellence,Excellence,Excellence
706846883898941356,214984794,Parthum Wan,Private room,14,4.86,5,4.93,4.86,4.86,4.86,Excellence,Excellence,Excellence,Excellence,Excellence
724187836628482498,461455435,Phra Khanong,Entire home/apt,7,4.86,5,5,4.57,4.86,5,Excellence,Excellence,Excellence,Excellence,Excellence
683705970105689571,52161947,Khlong Toei,Entire home/apt,7,4.86,4.86,4.86,4.57,5,4.71,Excellence,Excellence,Excellence,Excellence,Excellence
23459665,35112478,Khlong Toei,Entire home/apt,241,4.86,4.91,4.93,4.88,4.9,4.81,Excellence,Excellence,Excellence,Excellence,Excellence
750392237778434745,483119696,Phra Nakhon,Entire home/apt,92,4.86,4.89,4.87,4.88,4.97,4.85,Excellence,Excellence,Excellence,Excellence,Excellence
27004534,180473956,Khlong Toei,Private room,7,4.86,4.71,4.57,4.86,5,5,Excellence,Excellence,Excellence,Excellence,Excellence
584474434858591762,64995250,Vadhana,Entire home/apt,14,4.86,4.64,4.93,4.93,4.93,4.79,Excellence,Excellence,Excellence,Excellence,Excellence
735485943377599960,267746594,Khlong Toei,Entire home/apt,7,4.86,4.71,4.86,5,5,4.86,Excellence,Excellence,Excellence,Excellence,Excellence
37611002,40262107,Khlong Toei,Entire home/apt,50,4.86,4.8,4.56,4.94,4.94,4.96,Excellence,Excellence,Excellence,Excellence,Excellence
23081317,26036588,Ratchathewi,Entire home/apt,171,4.86,4.87,4.91,4.88,4.92,4.67,Excellence,Excellence,Excellence,Excellence,Excellence
21294138,122991075,Phra Nakhon,Hotel room,14,4.86,4.93,4.79,5,4.86,4.79,Excellence,Excellence,Excellence,Excellence,Excellence
754297520151469811,451602547,Ratchathewi,Private room,64,4.86,4.88,4.89,4.86,4.97,4.73,Excellence,Excellence,Excellence,Excellence,Excellence
14003044,30963587,Khlong Toei,Hotel room,377,4.86,4.89,4.77,4.96,4.93,4.58,Excellence,Excellence,Excellence,Excellence,Excellence
836000190831277252,461162859,Don Mueang,Private room,7,4.86,4.86,4.86,5,4.86,4.71,Excellence,Excellence,Excellence,Excellence,Excellence
53867996,240343545,Vadhana,Entire home/apt,7,4.86,5,4.57,4.57,4.71,5,Excellence,Excellence,Excellence,Excellence,Excellence
23248352,17320385,Bang Rak,Private room,7,4.86,4.86,4.57,5,4.86,4.71,Excellence,Excellence,Excellence,Excellence,Excellence
20206091,30963587,Khlong Toei,Hotel room,149,4.86,4.93,4.78,4.92,4.91,4.55,Excellence,Excellence,Excellence,Excellence,Excellence
